Picture,Number of dice,Results:
Screenshot_20221113-162407.png,3D,3,1,9
Screenshot_20221113-162417.png,4D,3,4,2,1
Screenshot_20221113-162437.png,4D,6,3,1,3
Screenshot_20221113-162445.png,2D,11,10
Screenshot_20221113-162453.png,4D,5,4,2,2
Screenshot_20221113-162538.png,4D,4,3,2,5
Screenshot_20221113-162546.png,4D,2,4,5,3
Screenshot_20221113-162555.png,4D,1,6,1,4
Screenshot_20221113-162614.png,4D,4,4,4,2
Screenshot_20221113-162646.png,3D,2,1,8
Screenshot_20221113-162655.png,4D,4,5,6,1
Screenshot_20221113-162703.png,4D,6,2,3,2
Screenshot_20221208-101219.png,4D,3,6,4,2
Screenshot_20221208-101241.png,6D,4,5,5,1,2,4
Screenshot_20221208-101250.png,6D,4,5,1,6,5,3
Screenshot_20221208-101301.png,6D,6,1,4,2,4,2
Screenshot_20221208-101310.png,6D,6,3,4,4,6,1
Screenshot_20221208-101323.png,6D,2,4,4,3,5,1
Screenshot_20221208-101353.png,6D,6,6,4,1,1,6
Screenshot_20221208-101412.png,5D,1,5,5,2,6
Screenshot_20221208-101424.png,4D,4,3,1,8
Screenshot_20221208-101444.png,6D,4,2,4,2,1,1
Screenshot_20221208-101454.png,6D,5,5,5,2,4,4
Screenshot_20221208-101520.png,6D,2,1,5,4,6,1
Screenshot_20221208-101553.png,6D,4,3,1,3,3,5
Screenshot_20221208-101616.png,4D,6,6,3,1
Screenshot_20221208-101625.png,4D,5,2,3,4
Screenshot_20221208-101739.png,7D,5,6,6,6,3,1,1
Screenshot_20221208-101749.png,7D,1,6,4,4,6,1,5
Screenshot_20221208-101756.png,7D,2,5,3,4,3,5,4
Screenshot_20221208-101808.png,7D,3,6,5,3,3,1,4
Screenshot_20221208-101820.png,7D,3,5,2,2,3,2,1
Screenshot_20221208-101832.png,7D,1,3,6,2,5,3,2
Screenshot_20221208-101845.png,7D,4,3,3,4,4,3,5
Screenshot_20221208-101853.png,7D,2,1,5,2,2,2,5
Screenshot_20221208-101908.png,5D,6,8,3,4,5
Screenshot_20221208-101918.png,7D,1,5,2,1,3,1,2
Screenshot_20221208-101925.png,7D,5,5,4,5,3,1,5
Screenshot_20221208-101935.png,7D,3,3,1,6,4,3,2
Screenshot_20221208-101947.png,6D,7,1,6,3,2,3
Screenshot_20221208-101957.png,7D,6,5,1,3,6,2,2
Screenshot_20221208-102008.png,7D,4,4,3,6,1,2,6
Screenshot_20221208-102023.png,7D,3,6,4,6,2,2,1
Screenshot_20221208-102032.png,5D,2,6,13,3,6
Screenshot_20221208-102039.png,7D,1,3,3,6,2,4,1
Screenshot_20221208-102047.png,7D,1,1,4,3,5,5,3
Screenshot_20221208-102838.png,5D,3,1,1,5,6
Screenshot_20221208-102851.png,6D,1,3,5,2,10,4
Screenshot_20221208-102902.png,6D,4,1,5,6,2,3
Screenshot_20221208-102912.png,7D,6,4,5,5,6,6,2
Screenshot_20221208-102926.png,7D,2,1,1,1,3,1,2
Screenshot_20221208-102942.png,7D,6,6,1,3,1,5,6
Screenshot_20221208-102951.png,7D,6,3,2,6,6,6,2
Screenshot_20221208-103001.png,7D,5,6,4,1,5,2,5
Screenshot_20221208-103017.png,7D,6,3,6,1,4,4,2
Screenshot_20221208-103026.png,7D,5,3,1,5,4,2,6
Screenshot_20221208-103034.png,6D,1,4,2,3,3,10
Screenshot_20221208-103044.png,7D,6,1,6,4,3,6,6
Screenshot_20221208-103104.png,7D,1,3,3,2,3,1,4
Screenshot_20221208-103112.png,6D,11,3,1,4,2,1
Screenshot_20221208-103121.png,7D,5,5,1,1,2,5,3
Screenshot_20221208-103131.png,6D,4,5,2,3,3,4
Screenshot_20221208-103155.png,9D,4,6,4,6,2,2,6,1,5
Screenshot_20221208-103216.png,2D,1,2
Screenshot_20221208-103241.png,3D,6,6,11
Screenshot_20221208-103250.png,4D,4,6,2,2
Screenshot_20221208-103300.png,4D,4,2,3,6
Screenshot_20221208-103339.png,4D,1,2,1,6
Screenshot_20221208-103349.png,3D,5,4,4
Screenshot_20221208-103357.png,4D,2,3,6,6
Screenshot_20221208-103407.png,4D,6,3,1,1
Screenshot_20221208-103417.png,4D,4,5,3,2
